Date,Open,High,Low,Close,Adj Close,Volume
2017-11-21,33.900002,34.84,33.799999,34.419998,31.206460999999997,200200
2017-11-22,34.77,34.970001,34.509997999999996,34.970001,31.705114000000002,150900
2017-11-24,34.970001,35.25,34.43,34.950001,31.686981,117800
2017-11-27,34.799999,35.110001000000004,34.189999,34.720001,31.478458000000003,122100
2017-11-28,34.959998999999996,34.959998999999996,34.619999,34.720001,31.478458000000003,111700
2017-11-29,34.48,34.98,34.450001,34.880001,31.623516,216800
2017-11-30,35.0,35.0,34.52,34.790001000000004,31.541921999999996,140900
2017-12-01,35.0,36.830002,35.0,36.080002,32.711483,197100
2017-12-04,36.25,38.540001000000004,35.59,35.990002000000004,32.629887,217800
2017-12-05,36.200001,38.169998,35.82,37.099998,33.63625,361200
2017-12-06,37.25,37.439999,36.549999,37.02,33.563721,115600
2017-12-07,37.0,37.23,36.630001,37.220001,33.745049,109700
2017-12-08,36.93,37.610001000000004,36.849998,37.48,33.980774,76800
2017-12-11,37.650002,37.82,37.040001000000004,37.650002,34.134903,162600
2017-12-12,37.75,38.040001000000004,37.470001,37.709998999999996,34.189296999999996,112800
2017-12-13,37.959998999999996,38.580002,37.540001000000004,38.48,34.887413,82700
2017-12-14,38.689999,38.689999,37.619999,38.02,34.470364000000004,174000
2017-12-15,38.290001000000004,38.290001000000004,37.5,37.849998,34.316231,416300
2017-12-18,38.029999,38.5,37.950001,38.099998,34.542891999999995,108900
2017-12-19,38.200001,38.700001,38.130001,38.41,34.823948,410600
2017-12-20,38.689999,40.189999,38.150002,39.700001,35.993511,187300
2017-12-21,39.98,40.02,38.84,38.91,35.277266999999995,663400
2017-12-22,39.330002,39.91,38.419998,38.639998999999996,35.032475,433400
2017-12-26,39.029999,39.130001,38.060001,38.599998,34.996208,288200
2017-12-27,37.580002,37.580002,36.52,37.240002000000004,34.788002,227300
2017-12-28,37.41,37.439999,36.299999,36.639998999999996,34.227509000000005,245500
2017-12-29,37.02,37.119999,36.32,36.630001,34.218166,127300
2018-01-02,36.759997999999996,37.59,36.509997999999996,37.259997999999996,34.806686,166600
2018-01-03,37.400002,37.700001,37.139998999999996,37.540001000000004,35.068253000000006,355500
2018-01-04,37.720001,38.16,37.419998,37.799999,35.311131,240200
2018-01-05,37.889998999999996,38.330002,37.43,38.029999,35.52599,101700
2018-01-08,38.419998,39.189999,38.060001,39.099998,36.525535999999995,239000
2018-01-09,39.169998,39.450001,38.669998,39.029999,36.460144,250200
2018-01-10,39.169998,39.240002000000004,38.68,39.099998,36.525535999999995,220000
2018-01-11,39.240002000000004,39.240002000000004,38.91,39.150002,36.572243,240200
2018-01-12,39.209998999999996,39.290001000000004,38.689999,38.77,36.217265999999995,312800
2018-01-16,38.950001,38.970001,38.349998,38.470001,35.937016,162600
2018-01-17,38.810001,38.939999,38.23,38.59,36.049114,113100
2018-01-18,38.450001,39.549999,38.389998999999996,39.43,36.833809,168100
2018-01-19,39.389998999999996,39.889998999999996,38.450001,38.52,35.983727,281700
2018-01-22,38.689999,39.490002000000004,38.34,39.490002000000004,36.889858000000004,119000
2018-01-23,39.43,39.529999,38.93,39.279999,36.693684000000005,103200
2018-01-24,39.41,39.759997999999996,39.27,39.549999,36.945904,157000
2018-01-25,39.810001,39.919998,38.209998999999996,38.5,35.965038,248400
2018-01-26,38.540001000000004,38.860001000000004,38.119999,38.310001,35.787556,151500
2018-01-29,38.380001,38.380001,36.849998,37.049999,34.610516,243600
2018-01-30,37.049999,37.049999,36.02,36.740002000000004,34.320927000000005,304500
2018-01-31,37.049999,37.799999,36.700001,37.360001000000004,34.900101,113100
2018-02-01,37.34,38.68,37.34,38.07,35.563351000000004,161900
2018-02-02,37.549999,38.029999,36.060001,36.830002,34.405003,170500
2018-02-05,36.599998,36.599998,34.700001,34.990002000000004,32.686153000000004,211500
2018-02-06,34.470001,36.529999,33.830002,36.220001,33.835167,81500
2018-02-07,36.200001,36.790001000000004,34.93,34.93,32.6301,104000
2018-02-08,35.189999,35.509997999999996,33.5,33.5,31.294258000000003,131200
2018-02-09,33.599998,34.130001,32.330002,33.200001,31.014009,270200
2018-02-12,33.450001,35.580002,33.450001,34.59,32.312489,221500
2018-02-13,33.07,33.470001,31.9,32.509997999999996,31.753706,212900
2018-02-14,32.34,34.130001,31.870001000000002,33.919998,33.130905,266100
2018-02-15,34.43,34.450001,33.130001,33.799999,33.013695,229800
2018-02-16,33.799999,34.400002,33.380001,34.299999,33.502064000000004,152600
2018-02-20,34.299999,35.220001,33.939999,34.279999,33.482529,195500
2018-02-21,34.310001,34.5,33.709998999999996,34.09,33.296951,234100
2018-02-22,33.66,33.900002,32.650002,33.25,32.476494,196700
2018-02-23,33.52,33.599998,33.0,33.450001,32.671841,242300
2018-02-26,33.619999,33.91,33.25,33.880001,33.091839,195200
2018-02-27,33.93,34.279999,33.380001,33.619999,32.837883000000005,207800
2018-02-28,33.740002000000004,33.990002000000004,32.880001,33.310001,32.535099,465200
2018-03-01,33.330002,33.52,32.200001,32.57,31.812310999999998,179500
2018-03-02,32.189999,32.380001,31.1,31.43,30.698832,423100
2018-03-05,30.940001000000002,31.620001000000002,30.76,31.190001000000002,30.464415000000002,396100
2018-03-06,31.059998999999998,32.080002,31.059998999999998,31.68,30.943015999999997,234800
2018-03-07,31.5,33.509997999999996,31.5,33.330002,32.554634,216500
2018-03-08,33.889998999999996,34.41,33.889998999999996,34.259997999999996,33.462994,327000
2018-03-09,34.59,35.189999,34.02,35.130001,34.312759,178700
2018-03-12,35.0,35.48,34.25,34.580002,33.775555,206300
2018-03-13,34.580002,34.900002,33.299999,33.59,32.808582,256600
2018-03-14,33.900002,34.02,33.150002,33.66,32.876953,171400
2018-03-15,33.700001,33.93,33.16,33.75,32.964859000000004,108500
2018-03-16,33.919998,34.330002,33.380001,33.830002,33.042999,323500
2018-03-19,33.189999,33.189999,32.23,32.75,32.75,163500
2018-03-20,32.849998,33.16,31.66,32.110001000000004,32.110001000000004,130800
2018-03-21,32.110001000000004,32.43,31.559998999999998,31.889999,31.889999,337000
2018-03-22,31.48,32.529999,31.379998999999998,32.0,32.0,200500
2018-03-23,32.139998999999996,32.139998999999996,31.6,31.84,31.84,81100
2018-03-26,31.92,32.560001,31.27,32.099998,32.099998,133400
2018-03-27,32.0,32.59,30.92,31.1,31.1,178300
2018-03-28,31.27,31.43,30.629998999999998,31.09,31.09,122100
