Date,Open,High,Low,Close,Adj Close,Volume
2017-12-20,3.6,3.6,3.57,3.58,3.58,47026200
2017-12-21,3.57,3.58,3.57,3.57,3.57,20638600
2017-12-22,3.58,3.6,3.57,3.59,3.59,16977300
2017-12-26,3.59,3.61,3.59,3.6,3.6,19787200
2017-12-27,3.6,3.61,3.58,3.59,3.59,10592900
2017-12-28,3.6,3.61,3.59,3.6,3.6,9229700
2017-12-29,3.58,3.59,3.56,3.57,3.57,34059300
2018-01-02,3.57,3.61,3.57,3.6,3.6,19718200
2018-01-03,3.6,3.61,3.59,3.59,3.59,15371400
2018-01-04,3.61,3.61,3.59,3.61,3.61,29020100
2018-01-05,3.61,3.62,3.6,3.6,3.6,25692943
2018-01-08,3.62,3.63,3.61,3.63,3.63,11292000
2018-01-09,3.63,3.65,3.62,3.63,3.63,21320100
2018-01-10,3.63,3.63,3.6,3.62,3.62,16108800
2018-01-11,3.62,3.63,3.61,3.61,3.61,12114800
2018-01-12,3.62,3.63,3.59,3.6,3.6,27801600
2018-01-15,3.61,3.61,3.59,3.6,3.6,18555600
2018-01-16,3.6,3.61,3.59,3.61,3.61,17371900
2018-01-17,3.61,3.62,3.59,3.59,3.59,21272500
2018-01-18,3.6,3.61,3.59,3.59,3.59,15976450
2018-01-19,3.59,3.61,3.58,3.6,3.6,13074700
2018-01-22,3.62,3.62,3.6,3.62,3.62,15992700
2018-01-23,3.62,3.63,3.59,3.61,3.61,21445500
2018-01-24,3.61,3.65,3.6,3.64,3.64,21958300
2018-01-25,3.65,3.65,3.6,3.62,3.62,22388200
2018-01-26,3.62,3.63,3.6,3.6,3.6,18254900
2018-01-29,3.61,3.62,3.6,3.61,3.61,19268300
2018-01-30,3.6,3.61,3.57,3.57,3.57,29502800
2018-01-31,3.57,3.57,3.54,3.54,3.54,49091700
2018-02-01,3.54,3.55,3.51,3.52,3.52,48869000
2018-02-02,3.51,3.52,3.48,3.49,3.49,51301000
2018-02-05,3.47,3.49,3.44,3.48,3.48,31636900
2018-02-06,3.43,3.45,3.41,3.42,3.42,42556300
2018-02-07,3.45,3.49,3.44,3.44,3.44,50857100
2018-02-08,3.44,3.45,3.37,3.4,3.4,55152200
2018-02-09,3.37,3.39,3.36,3.38,3.38,42212700
2018-02-12,3.38,3.38,3.36,3.36,3.36,27666700
2018-02-13,3.37,3.39,3.33,3.33,3.33,33055900
2018-02-14,3.35,3.36,3.33,3.35,3.35,25777000
2018-02-15,3.35,3.36,3.32,3.33,3.33,16810000
2018-02-19,3.33,3.43,3.33,3.43,3.43,26767250
2018-02-20,3.41,3.42,3.37,3.38,3.38,20280200
2018-02-21,3.37,3.4,3.37,3.37,3.37,24610300
2018-02-22,3.36,3.36,3.33,3.35,3.35,20664800
2018-02-23,3.36,3.41,3.35,3.38,3.38,20874500
2018-02-26,3.4,3.43,3.38,3.41,3.41,18609300
2018-02-27,3.42,3.43,3.37,3.37,3.37,31012100
2018-02-28,3.39,3.41,3.37,3.38,3.38,39103000
2018-03-01,3.36,3.37,3.33,3.36,3.36,25629600
2018-03-02,3.37,3.37,3.33,3.35,3.35,17740000
2018-03-05,3.36,3.37,3.3,3.31,3.31,25291300
2018-03-06,3.33,3.35,3.32,3.34,3.34,21674300
2018-03-07,3.33,3.36,3.32,3.33,3.33,18298100
2018-03-08,3.33,3.37,3.32,3.35,3.35,16945800
2018-03-09,3.36,3.38,3.34,3.36,3.36,21620715
2018-03-12,3.37,3.4,3.37,3.39,3.39,19568200
2018-03-13,3.39,3.42,3.38,3.41,3.41,29825000
2018-03-14,3.4,3.41,3.39,3.4,3.4,16013600
2018-03-15,3.4,3.43,3.39,3.42,3.42,20378500
2018-03-16,3.42,3.49,3.42,3.49,3.49,49809300
2018-03-19,3.49,3.5,3.46,3.48,3.48,23891000
2018-03-20,3.47,3.49,3.45,3.48,3.48,18057200
2018-03-21,3.48,3.48,3.46,3.47,3.47,14665400
2018-03-22,3.48,3.49,3.44,3.45,3.45,18968600
2018-03-23,3.45,3.45,3.36,3.39,3.39,91162900
2018-03-26,3.38,3.39,3.34,3.36,3.36,32918100
2018-03-27,3.38,3.39,3.36,3.39,3.39,19218000
2018-03-28,3.37,3.38,3.34,3.34,3.34,27713300
2018-03-29,3.36,3.39,3.35,3.37,3.37,42782200
2018-04-02,3.37,3.41,3.37,3.39,3.39,15700100
2018-04-03,3.37,3.39,3.36,3.38,3.38,15592500
2018-04-04,3.39,3.39,3.33,3.33,3.33,22229100
2018-04-05,3.37,3.4,3.34,3.38,3.38,19467000
2018-04-06,3.38,3.44,3.37,3.42,3.42,28629300
2018-04-09,3.39,3.41,3.39,3.4,3.4,20144200
2018-04-10,3.38,3.4,3.36,3.38,3.38,14837400
2018-04-11,3.39,3.41,3.38,3.4,3.4,20386100
2018-04-12,3.39,3.39,3.34,3.35,3.35,27466200
2018-04-13,3.36,3.37,3.33,3.37,3.37,40016600
