Date,Open,High,Low,Close,Adj Close,Volume
2017-04-13,97.230003,97.529999,96.660004,96.760002,93.14778100000001,134700
2017-04-17,97.050003,97.790001,96.989998,97.760002,94.110458,89200
2017-04-18,97.410004,97.949997,97.32,97.790001,94.139336,127000
2017-04-19,98.059998,98.550003,97.91999799999999,98.07,94.40888199999999,171000
2017-04-20,97.529999,98.449997,97.449997,97.860001,94.20671800000001,72800
2017-04-21,97.66999799999999,97.66999799999999,96.58000200000001,96.699997,93.090019,118200
2017-04-24,97.199997,97.589996,96.959999,97.07,93.446213,85900
2017-04-25,97.449997,98.199997,97.41999799999999,97.93,94.274109,150600
2017-04-26,98.0,99.120003,97.980003,98.709999,95.02499399999999,80200
2017-04-27,98.75,98.989998,97.959999,97.970001,94.312614,51000
2017-04-28,98.059998,98.059998,96.82,96.949997,93.33068100000001,44100
2017-05-01,97.129997,97.16999799999999,96.389999,96.389999,92.791595,43400
2017-05-02,96.620003,96.660004,96.029999,96.629997,93.022636,173600
2017-05-03,96.589996,96.589996,94.379997,94.470001,90.943275,146000
2017-05-04,94.400002,94.400002,91.910004,92.589996,89.133453,668100
2017-05-05,92.839996,94.040001,92.839996,93.879997,90.375298,166700
2017-05-08,94.010002,94.480003,93.32,94.43,90.90477,209100
2017-05-09,94.5,94.5,93.519997,93.940002,90.43306700000001,149200
2017-05-10,93.849998,94.040001,93.389999,93.779999,90.279037,84900
2017-05-11,93.629997,93.739998,92.440002,92.440002,88.989067,121400
2017-05-12,92.529999,93.349998,92.279999,93.059998,89.58590699999999,112400
2017-05-15,93.059998,93.650002,92.769997,93.129997,89.653297,87100
2017-05-16,93.260002,93.459999,92.68,93.029999,89.557022,67200
2017-05-17,92.32,92.75,91.220001,91.239998,87.83384699999999,115000
2017-05-18,91.18,92.379997,91.07,92.029999,88.59436,67100
2017-05-19,92.309998,93.260002,92.25,92.779999,89.31636,143300
2017-05-22,93.059998,93.470001,92.91999799999999,93.349998,89.865082,50000
2017-05-23,93.660004,93.75,93.290001,93.379997,89.893959,59300
2017-05-24,93.400002,93.400002,92.760002,93.0,89.528145,101500
2017-05-25,93.150002,93.620003,93.08000200000001,93.43,89.942101,63000
2017-05-26,93.440002,93.779999,93.220001,93.269997,89.788071,93200
2017-05-30,93.029999,94.199997,93.019997,93.879997,90.375298,108100
2017-05-31,93.879997,94.230003,93.43,93.980003,90.47157299999999,178400
2017-06-01,94.099998,95.040001,94.099998,94.989998,91.443855,211900
2017-06-02,95.269997,95.849998,95.230003,95.690002,92.117737,62600
2017-06-05,95.58000200000001,95.58000200000001,95.08000200000001,95.449997,91.886696,115000
2017-06-06,95.440002,96.050003,95.379997,95.68,92.10809300000001,68300
2017-06-07,95.739998,95.75,94.760002,94.91999799999999,91.37647199999999,46300
2017-06-08,95.0,95.279999,94.75,94.959999,91.41497,33200
2017-06-09,95.059998,95.610001,94.769997,95.209999,91.655647,60800
2017-06-12,95.089996,96.440002,95.089996,96.349998,92.75309,82700
2017-06-13,96.480003,96.480003,95.800003,95.980003,92.396904,63400
2017-06-14,96.25,96.25,95.5,96.0,92.416168,50900
2017-06-15,95.559998,96.019997,95.300003,95.519997,91.954071,160300
2017-06-16,95.690002,95.910004,94.849998,95.550003,91.982948,60000
2017-06-19,95.709999,95.709999,94.949997,95.129997,91.578629,83000
2017-06-20,95.0,95.0,93.449997,93.889999,90.38492600000001,111000
2017-06-21,94.0,94.0,92.519997,92.800003,89.335617,63300
2017-06-22,92.91999799999999,93.199997,92.410004,92.769997,89.30674,58700
2017-06-23,93.0,93.190002,92.790001,93.120003,89.643677,40200
2017-06-26,93.400002,93.730003,93.199997,93.459999,89.970978,50900
2017-06-27,92.959999,93.410004,92.550003,92.550003,89.094955,53700
